"song_id","society_id","Religious","Dance","Mourning","Healing","Lullaby","group"
1637,50255,1,0,0,0,0,0
1638,50255,0,1,0,0,0,0
1636,50257,0,0,0,0,1,0
1633,50263,0,1,0,0,0,1
3416,50268,0,0,1,0,0,0
4023,50273,0,0,0,0,1,0
9482,50273,0,0,1,0,0,0
4025,50274,0,0,1,0,0,1
2387,62297,0,0,0,0,1,0
9157,62314,0,1,0,0,0,1
2842,62410,0,1,0,0,0,1
669,62416,0,0,0,0,1,0
670,62416,0,1,0,0,0,0
1956,62416,0,0,1,0,0,0
1957,62416,0,1,0,0,0,0
2840,62495,0,0,1,0,0,1
9358,62495,0,0,1,0,0,0
2845,62496,0,0,0,0,1,0
9106,62497,0,0,1,0,0,0
1983,62553,0,0,0,0,1,0
2942,10286,1,1,0,0,0,0
2941,10286,1,1,0,0,0,1
3467,10979,0,0,1,0,0,1
3468,10979,0,0,1,0,0,1
194,11639,0,1,0,0,0,0
1672,12343,1,1,0,0,0,1
1669,12343,0,1,0,0,0,1
1670,12343,1,1,0,0,0,1
1675,12343,0,1,0,0,0,1
1674,12343,0,1,0,0,0,1
1671,12343,0,1,0,0,0,0
1671,12343,0,1,0,0,0,1
1673,12343,0,1,0,0,0,1
1676,12343,0,0,0,1,0,1
2665,13140,1,0,0,0,0,0
606,13140,0,1,0,0,0,0
587,13140,0,1,0,0,0,1
201,13190,0,1,0,0,0,1
1247,13190,0,1,0,0,0,1
202,13190,1,0,0,0,0,0
3160,13190,0,1,0,0,0,1
1516,13234,0,0,0,1,0,1
3153,13234,0,1,0,0,0,0
3148,13234,0,1,0,0,0,1
1245,13553,0,0,0,0,1,0
9146,13773,0,1,0,0,0,1
9461,13773,0,1,0,0,0,0
1679,13993,1,0,0,0,0,1
1678,13993,1,1,0,0,0,1
184,14125,1,0,0,0,0,0
1680,14125,1,1,0,1,0,1
1681,14125,0,1,0,0,0,0
1682,14125,0,1,0,0,0,1
1685,14125,0,1,0,0,0,0
9282,14136,1,1,0,0,0,1
2427,14136,0,1,0,0,0,1
2122,14136,0,1,0,0,0,1
2121,14136,1,1,0,0,0,1
2120,14136,0,1,0,0,0,1
2123,14136,0,1,0,0,0,1
2119,14136,0,1,0,0,0,1
2118,14136,0,1,0,0,0,1
2117,14136,0,1,0,0,0,1
2116,14136,0,1,0,0,0,1
2115,14136,0,1,0,0,0,1
2003,14136,0,1,0,0,0,1
2488,15368,0,1,0,0,0,1
189,15368,0,1,0,0,0,1
2491,15368,0,1,0,0,0,1
2487,15368,0,1,0,0,0,1
2486,15368,0,0,0,1,0,0
2489,15368,0,0,0,0,1,1
2901,15489,0,1,0,0,0,0
2897,15489,0,1,0,0,0,1
4139,16127,1,0,0,0,0,0
4139,16127,1,0,0,0,0,1
4140,16127,0,0,0,0,1,0
3067,16424,0,1,0,0,0,1
3070,16424,0,0,0,0,1,0
3071,16424,0,0,1,0,0,0
3068,16424,0,1,0,0,0,1
3069,16424,0,1,0,0,0,1
1505,16424,0,1,0,0,0,1
1502,16424,0,1,0,0,0,1
1501,16424,0,1,0,0,0,1
3306,16831,1,1,0,1,0,1
3315,16831,0,1,0,0,0,1
3314,16831,0,1,0,0,0,1
1525,16930,0,1,0,0,0,1
9933,16930,0,1,0,0,0,1
9935,16930,0,1,0,0,0,1
9936,16930,0,1,0,0,0,1
9835,17236,1,0,0,0,0,0
1696,17282,0,1,0,0,0,1
1697,17282,1,1,0,0,0,1
1702,17282,0,1,0,0,0,1
1703,17282,0,1,0,0,0,1
1700,17282,1,1,0,0,0,1
1240,17282,1,1,0,0,0,0
1701,17282,1,0,0,0,0,1
1236,17282,1,0,0,0,0,1
1239,17282,1,0,0,0,0,1
1699,17282,1,1,0,0,0,0
1698,17282,1,1,0,0,0,1
1237,17282,0,1,0,0,0,1
831,17584,1,0,0,0,0,1
832,17584,1,0,0,0,0,1
833,17584,1,0,0,0,0,1
834,17584,1,0,0,0,0,0
835,17584,1,0,0,0,0,1
836,17584,1,0,0,0,0,1
837,17584,1,0,0,0,0,1
838,17584,1,0,0,0,0,1
30670,17610,0,0,0,0,1,0
479,18349,0,0,1,0,0,1
3061,18349,1,0,0,0,0,1
9383,18349,1,0,0,0,0,1
1881,18569,0,1,0,0,0,1
1880,18569,0,1,0,0,0,1
1879,18569,0,1,0,0,0,1
1878,18569,0,1,0,0,0,1
1877,18569,0,1,0,0,0,1
1473,18569,0,1,0,0,0,0
1474,18569,0,1,0,0,0,1
1475,18569,0,1,0,0,0,1
1509,19394,0,1,0,0,0,1
2788,19394,0,1,0,0,0,1
2786,19394,0,0,0,0,1,1
1511,19394,0,1,0,0,0,1
2791,19394,0,1,0,0,0,1
2790,19394,0,1,0,0,0,1
2789,19394,0,1,0,0,0,1
1512,19394,0,1,0,0,0,1
9285,19460,0,1,0,0,0,1
200,19460,1,0,0,1,0,1
3258,19537,0,1,0,0,0,1
2221,19537,0,1,0,0,0,1
2222,19537,0,1,0,0,0,1
2223,19537,0,1,0,0,0,1
4304,21209,0,1,0,0,0,1
4306,21209,0,1,0,0,0,1
4308,21209,1,0,0,1,0,0
4307,21209,0,1,0,0,0,0
4305,21209,0,1,0,0,0,1
4312,21209,0,1,0,0,0,1
4311,21209,0,1,0,0,0,1
4310,21209,1,0,0,0,0,1
4309,21209,1,0,0,0,0,1
4088,21286,0,1,0,0,0,0
4084,21286,0,1,0,0,0,0
4085,21286,1,1,0,0,0,0
4086,21286,0,1,0,0,0,0
4087,21286,0,1,0,0,0,0
182,21286,0,1,0,0,0,0
2020,21594,1,0,0,1,0,1
2024,21594,1,0,0,1,0,1
2023,21594,1,0,0,1,0,1
2019,21594,1,0,0,1,0,1
2022,21594,1,0,0,1,0,1
2021,21594,0,0,1,0,0,0
2018,21594,1,1,1,0,0,0
2017,21594,0,1,0,0,0,0
2016,21594,0,1,0,0,0,0
2015,21594,0,0,1,0,0,0
169,22243,1,1,0,0,0,1
170,22243,0,1,0,0,0,1
1797,22243,1,0,0,0,0,1
1796,22243,1,0,0,0,0,1
1800,22243,1,0,0,0,0,1
1799,22243,1,0,0,0,0,1
1798,22243,1,0,0,0,0,1
904,22243,0,1,0,1,0,1
903,22243,0,1,0,1,0,1
902,22243,0,1,0,0,0,1
1234,22243,0,1,0,0,0,1
3284,22430,1,0,0,0,0,0
9317,22457,0,1,0,0,0,0
2965,22749,0,1,0,0,0,1
2961,22749,0,1,0,0,0,0
160,23420,1,0,0,0,0,1
161,23420,0,0,0,1,0,0
3321,23420,0,0,0,1,0,0
3322,23420,0,0,0,1,0,1
2239,23519,1,1,0,0,0,0
2238,23519,1,1,0,0,0,0
2237,23519,0,1,0,0,0,0
2236,23519,0,1,0,0,0,0
2241,23519,1,1,0,0,0,0
2240,23519,1,0,0,0,0,0
2426,23519,0,1,0,0,0,0
9477,23519,0,1,0,0,0,0
163,23695,1,1,0,0,0,1
2737,23695,0,1,0,0,0,0
2738,23695,0,1,0,0,0,1
2739,23695,0,1,0,0,0,1
2740,23695,0,1,0,0,0,0
2741,23695,0,1,0,0,0,0
2742,23695,0,1,0,0,0,1
2743,23695,0,0,0,1,0,0
2744,23695,0,1,0,0,0,1
2746,23695,0,1,0,0,0,1
3121,23849,0,1,0,0,0,0
3129,23849,0,1,0,0,0,0
3130,23849,0,1,0,0,0,0
906,24052,0,1,0,0,0,0
905,24052,0,1,0,0,0,0
3536,24575,1,1,0,0,0,1
3531,24575,0,1,0,0,0,1
3532,24575,0,0,0,0,1,0
3528,24575,0,1,0,0,0,0
471,24619,1,0,0,0,0,1
469,24619,1,0,0,0,0,1
3381,24740,1,0,0,0,0,0
3388,24740,0,0,0,0,1,0
3384,24740,1,0,0,0,0,1
3383,24740,1,0,0,0,0,1
3382,24740,1,0,0,0,0,1
9948,24740,1,0,0,0,0,1
9284,24811,0,1,0,1,0,1
193,25477,0,1,0,0,0,1
3096,25730,0,1,0,0,0,0
3093,25730,0,1,0,0,0,0
3092,25730,1,0,0,1,0,0
1506,25730,0,1,0,0,0,0
1508,25730,0,1,0,0,0,1
1507,25730,0,1,0,0,0,1
3090,25730,0,1,0,0,0,1
1708,26577,0,1,0,0,0,0
1709,26577,0,1,0,0,0,0
1710,26577,0,1,0,0,0,0
1707,26577,0,1,0,0,0,0
1705,26577,0,1,0,0,0,0
1706,26577,0,1,0,0,0,0
173,26577,0,1,0,0,0,1
907,26577,0,1,0,0,0,0
3050,26940,0,1,0,0,0,1
9283,26940,0,1,0,0,0,1
3052,26940,0,1,0,0,0,1
3053,26940,0,1,0,0,0,1
3074,26940,0,0,0,0,1,0
2611,28337,0,1,0,0,0,0
2614,28337,0,1,0,0,0,1
1500,28337,0,1,0,0,0,1
1499,28337,0,1,0,0,0,0
199,28414,0,0,1,0,0,1
168,28469,1,1,0,0,0,1
2971,28469,1,1,0,0,0,1
2970,28469,1,1,0,0,0,1
2973,28469,1,0,0,0,0,1
1732,28469,0,0,0,1,0,1
1731,28469,0,0,0,1,0,1
3494,28524,0,1,0,0,0,1
3499,28524,0,1,0,0,0,1
3498,28524,0,1,0,0,0,1
3503,28524,0,1,0,0,0,1
3500,28524,0,1,0,0,0,1
9940,28667,0,1,0,0,0,1
2136,29129,0,1,0,0,0,1
2128,29129,0,1,0,0,0,1
2127,29129,0,1,0,0,0,1
2129,29129,0,1,0,0,0,1
2135,29129,0,1,0,0,0,1
2134,29129,0,1,0,0,0,1
2133,29129,0,1,0,0,0,1
2131,29129,0,1,0,0,0,1
1529,29217,1,0,0,0,0,0
9950,29217,0,0,0,1,0,1
9951,29217,1,0,0,0,0,1
9934,29217,0,1,0,0,0,1
177,29371,1,1,0,0,0,1
2250,29371,0,1,0,0,0,1
2249,29371,0,1,0,0,0,1
2248,29371,0,1,0,0,0,1
2247,29371,0,1,0,0,0,1
2251,29371,0,1,0,0,0,1
176,29371,0,1,0,0,0,1
175,29371,0,0,0,0,1,0
2246,29371,0,1,0,0,0,1
9316,30063,1,0,0,0,0,1
3126,30087,0,1,0,0,0,1
3127,30087,0,1,0,0,0,1
3125,30087,0,1,0,0,0,1
3123,30087,0,1,0,0,0,1
3124,30087,0,1,0,0,0,1
3128,30087,0,1,0,0,0,1
9941,30087,1,1,0,0,0,1
9288,30104,0,1,0,0,0,0
4144,62300,1,0,0,0,0,0
4147,62300,1,0,0,0,0,1
9118,62424,1,0,0,0,0,1
9386,62424,0,0,0,0,1,0
477,62424,1,0,0,0,0,1
9355,62424,1,0,0,0,0,0
9253,62426,1,0,0,0,0,1
9167,62426,1,0,0,0,0,1
9135,62426,1,0,0,0,0,1
9141,62426,1,0,0,0,0,1
3058,62437,1,0,0,0,0,1
468,62438,1,0,0,0,0,1
9252,62481,1,0,0,0,0,1
9212,62483,1,0,0,0,0,0
476,62483,0,1,0,0,0,0
4162,62483,1,0,0,0,0,0
9254,62484,1,1,0,0,0,1
2531,62524,1,0,0,0,0,1
198,62526,0,1,0,0,0,0
183,62555,1,0,0,0,0,0
180,62556,0,1,0,0,0,1
181,62556,1,1,0,0,0,1
1238,62556,1,1,0,0,0,1
608,62576,1,0,0,0,0,0
2937,62588,0,1,0,0,0,1
2938,62588,0,1,0,0,0,0
2945,62588,0,1,0,0,0,1
1248,62588,0,1,0,0,0,1
2885,13850,0,1,0,0,0,0
2862,15148,0,1,0,0,0,1
2864,15148,0,1,0,0,0,1
2863,15148,0,1,0,0,0,1
1004,15907,0,0,1,0,0,0
2915,16809,0,1,0,0,0,1
2917,16809,0,1,0,0,0,1
2919,16809,0,0,0,0,1,0
362,16809,1,0,0,0,0,1
9297,16809,1,0,0,0,0,0
3700,18393,1,0,0,0,0,1
3703,18393,1,0,0,0,0,1
3702,18393,1,0,0,0,0,0
3441,18431,1,0,0,0,0,0
3445,18431,1,0,0,0,0,0
3701,18976,0,1,0,0,0,1
4168,18976,0,1,0,0,0,1
3699,18976,0,1,0,0,0,0
9035,20714,1,0,0,0,0,0
1036,23189,0,0,0,0,1,0
2776,24806,0,1,0,0,0,0
3332,27666,0,0,0,0,1,0
3335,27666,0,1,0,0,0,1
3334,27666,0,1,0,0,0,1
2860,28898,0,1,0,0,0,1
3483,28898,0,0,0,0,1,0
3484,28898,0,1,0,0,0,0
3485,28898,0,1,0,0,0,0
3479,28898,0,0,1,0,0,0
2861,28898,0,1,0,0,0,1
2859,28898,0,1,0,0,0,1
3648,29151,0,1,0,0,0,1
3649,29151,0,1,0,0,0,1
2802,29151,0,0,0,0,1,0
2806,29151,0,1,0,0,0,1
30120,10000,0,0,0,0,1,0
30120,10000,0,0,0,0,1,1
30121,10000,0,0,0,0,1,1
30122,10000,0,0,1,0,0,0
30122,10000,0,0,1,0,0,1
30123,10000,0,0,1,0,0,0
30123,10000,0,0,1,0,0,1
30127,10000,0,1,0,0,0,0
30127,10000,0,1,0,0,0,1
30075,10000,0,0,0,0,1,0
30075,10000,0,0,0,0,1,1
2220,10033,0,1,0,0,0,1
2218,10033,0,1,0,0,0,1
2217,10033,1,0,0,0,0,1
2214,10033,1,0,0,0,0,1
2212,10033,1,0,0,0,0,1
2211,10033,1,0,0,0,0,1
9574,10231,0,0,1,0,0,1
9572,10231,0,0,0,0,1,0
9573,10231,0,0,0,0,1,1
9567,10231,0,1,0,0,0,1
9969,10962,0,1,0,0,0,0
9969,10962,0,1,0,0,0,1
9970,10962,0,0,0,1,0,1
9580,11281,0,0,0,0,1,0
9655,12260,0,1,0,0,0,1
9656,12260,0,0,0,0,1,0
74,12387,0,1,0,0,0,1
9675,12698,1,0,0,0,0,1
9325,12904,0,0,1,0,0,0
9645,12923,0,1,0,0,0,1
9660,12923,0,1,0,0,0,1
9664,12923,0,1,0,0,0,1
9665,12923,0,1,0,0,0,1
9646,12923,0,1,0,0,0,1
804,13784,0,0,1,0,0,1
805,13784,0,0,0,0,1,0
987,14378,0,1,0,0,0,1
990,14378,0,0,1,0,0,1
9795,14999,0,0,0,1,0,0
9796,14999,0,0,1,0,0,0
9797,14999,0,0,1,0,0,1
1898,15302,0,1,0,0,0,1
876,15335,0,1,0,0,0,1
890,15335,0,1,0,0,0,0
9648,15978,0,1,0,0,0,1
9650,15978,0,0,1,0,0,1
9651,15978,0,1,0,0,0,1
9587,16170,0,0,1,0,0,1
4355,16611,0,1,0,0,0,0
4356,16611,0,1,0,0,0,0
2442,16611,0,1,0,0,0,0
2443,16611,0,1,0,0,0,0
2445,16611,0,1,0,0,0,0
3975,16963,1,0,0,0,0,0
3976,16963,0,1,1,0,0,1
3971,16963,0,0,1,0,0,0
3971,16963,0,0,1,0,0,1
3978,16963,0,0,1,0,0,0
3978,16963,0,0,1,0,0,1
78,17029,0,1,0,0,0,0
79,17029,0,0,1,0,0,0
81,17029,0,1,0,0,0,1
69,17265,0,0,1,0,0,1
70,17265,0,1,0,0,0,1
66,17265,0,1,0,0,0,1
30100,17936,0,0,1,0,0,1
95,18129,0,1,0,0,0,1
96,18129,0,1,0,0,0,1
92,18536,1,0,0,0,0,1
4250,18811,1,0,0,0,0,1
2291,19097,0,0,1,0,0,1
2292,19097,0,0,1,0,0,1
2293,19097,0,0,1,0,0,1
2295,19097,0,1,0,0,0,1
2296,19097,0,1,0,0,0,1
2294,19097,0,0,1,0,0,1
874,20362,1,0,0,0,0,1
87,20516,0,1,0,0,0,1
1005,20813,0,0,1,0,0,1
1198,20813,1,0,0,0,0,1
1197,20813,1,0,0,0,0,1
1012,20813,0,0,0,0,1,0
369,20813,0,1,0,0,0,1
1006,20813,0,0,1,0,0,0
9497,20832,0,1,0,0,0,1
107,20835,0,0,0,0,1,1
1231,20835,0,0,1,0,0,1
3457,20879,0,0,1,0,0,0
4365,20901,0,1,0,0,0,1
4362,20901,0,1,0,0,0,1
4363,20901,0,1,0,0,0,1
56,21341,0,1,0,0,0,1
1888,21825,0,1,0,0,0,1
1890,21825,1,0,0,0,0,1
41,21825,0,1,0,0,0,1
73,22060,0,1,0,0,0,1
85,22133,1,0,0,0,0,1
866,22892,0,1,0,0,0,0
9809,23070,0,0,1,0,0,1
2590,23354,0,1,0,0,0,1
2591,23354,0,1,0,0,0,1
2592,23354,0,1,0,0,0,1
2595,23354,0,0,1,0,0,1
2596,23354,0,0,0,0,1,0
4372,24795,0,0,0,0,1,0
4373,24795,0,0,0,1,0,0
4375,24795,0,1,0,0,0,1
9592,25053,0,1,0,0,0,1
9593,25053,0,1,0,0,0,1
9595,25053,0,0,0,0,1,1
9596,25053,0,1,0,0,0,1
9597,25053,0,1,0,0,0,1
871,25532,1,0,1,0,0,0
9489,26566,0,1,0,0,0,1
50,26632,0,1,0,0,0,1
206,27083,1,1,0,0,0,1
209,27083,0,1,0,0,0,1
210,27083,0,1,0,0,0,1
204,27083,0,0,1,0,0,1
203,27083,0,0,1,0,0,1
2534,27083,0,0,1,0,0,1
205,27083,1,0,0,0,0,1
4252,27286,0,1,0,0,0,0
4380,27340,0,1,0,0,0,1
4378,27340,0,1,0,0,0,1
4381,27340,0,1,0,0,0,1
9952,27479,0,1,0,0,0,1
9953,27479,0,1,0,0,0,1
2627,27930,0,1,0,0,0,0
2628,27930,0,0,0,0,1,0
2629,27930,0,1,0,0,0,1
2631,27930,0,1,0,0,0,1
2632,27930,0,1,0,0,0,1
84,27930,0,0,1,0,0,1
1023,28084,0,0,1,0,0,1
4244,28210,0,0,1,0,0,1
4245,28210,0,0,1,0,0,1
9554,28456,0,1,0,0,0,1
9555,28456,1,0,0,0,0,0
9555,28456,1,0,0,0,0,1
9556,28456,1,0,0,0,0,1
9557,28456,1,0,0,0,0,1
9558,28456,1,1,0,1,0,1
9559,28456,1,0,0,0,0,0
9560,28456,0,0,1,0,0,0
9561,28456,0,0,1,0,0,0
9563,28456,0,0,1,0,0,1
9813,28914,0,1,0,0,0,1
9814,28914,0,1,0,0,0,1
30103,30030,0,1,0,0,0,1
30104,30031,0,1,0,0,0,1
30105,30031,0,1,0,0,0,1
30205,30037,0,1,0,0,0,1
30203,30038,0,0,0,0,1,1
30204,30038,0,0,1,0,0,1
30206,30039,0,1,0,0,0,1
30207,30039,0,1,0,0,0,1
30210,30040,1,0,0,0,0,0
30211,30040,1,0,0,0,0,1
30212,30040,0,0,1,0,0,1
30273,30176,0,1,0,0,0,1
30274,30176,0,1,0,0,0,1
30275,30176,1,0,0,0,0,1
9568,62575,0,1,0,0,0,1
9570,62575,0,0,0,0,1,1
1826,10407,0,0,0,0,1,0
122,10814,0,1,0,0,0,0
3913,10814,1,0,0,0,0,0
3914,10814,1,0,0,0,0,1
3932,10814,0,1,0,0,0,1
684,10847,0,0,1,0,0,0
685,10847,0,1,0,0,0,1
941,10847,0,1,0,0,0,0
3926,10847,0,1,0,0,0,0
2874,11133,0,1,0,0,0,1
2870,11133,0,0,1,0,0,1
2867,11133,0,0,0,0,1,0
2873,11133,1,0,0,0,0,1
2894,11133,0,0,1,0,0,1
129,12530,0,1,0,0,0,1
9438,12594,0,1,0,0,0,0
2997,13102,0,1,0,0,0,1
2998,13102,0,1,0,0,0,1
895,13135,0,1,0,0,0,1
896,13135,0,1,0,0,0,1
3610,13168,0,0,0,0,1,0
3490,13168,1,1,0,0,0,1
3491,13168,0,1,0,0,0,1
3492,13168,0,0,0,0,1,0
3493,13168,0,0,1,0,0,0
1548,13168,0,1,0,0,0,1
124,13289,1,1,0,0,0,1
773,13300,0,0,1,0,0,0
3900,13597,0,1,0,0,0,0
3145,13630,1,0,0,0,0,0
3475,13630,0,1,0,0,0,0
3146,13630,0,1,0,0,0,0
3407,13971,1,0,0,0,0,1
3406,13971,1,0,0,0,0,1
3889,13982,0,1,0,0,0,1
4129,13982,0,1,0,0,0,1
3891,13982,0,1,0,0,0,1
130,14026,0,0,1,0,0,1
1998,14026,1,0,0,1,0,0
2001,14026,1,0,0,0,0,1
2347,15973,0,0,0,0,1,0
3289,15973,0,0,1,0,0,0
3289,15973,0,0,1,0,0,1
1802,16193,0,0,0,1,0,1
1804,16193,0,1,0,0,0,1
1806,16193,0,0,1,0,0,1
1807,16193,0,0,0,1,0,1
1808,16193,0,1,0,0,0,1
1812,16193,0,1,0,0,0,1
138,17436,0,1,0,1,0,0
139,17436,1,0,0,0,0,0
3864,17436,0,1,0,0,0,0
127,17667,0,1,0,0,0,1
128,17667,0,1,0,0,0,1
766,17667,0,1,0,0,0,1
772,17667,1,0,0,0,0,0
3238,17667,0,0,0,1,0,0
147,17887,1,0,0,0,0,0
148,17887,0,1,0,0,0,0
144,18283,1,0,0,0,0,1
3251,19064,0,1,0,0,0,1
3246,19064,0,1,0,0,0,1
3240,19064,0,1,0,0,0,1
3241,19064,0,1,0,0,0,1
3242,19064,0,1,0,0,0,1
3247,19064,0,0,1,0,0,1
3248,19064,1,0,0,0,0,1
3249,19064,0,1,0,0,0,1
146,19141,0,1,0,0,0,1
3903,20989,0,1,0,0,0,1
3904,20989,0,1,0,1,0,0
3905,20989,0,1,0,0,0,0
2763,21814,0,0,1,0,0,1
2764,21814,0,0,0,0,1,0
145,22045,1,1,0,0,0,1
2376,22045,0,1,0,0,0,1
2377,22045,0,1,0,0,0,1
2378,22045,0,1,0,0,0,1
2379,22045,0,1,0,0,0,1
2381,22045,0,1,0,0,0,1
2382,22045,0,1,0,0,0,1
2383,22045,0,1,0,0,0,1
2384,22045,1,0,0,0,0,1
9230,22045,1,0,0,0,0,1
9299,23112,1,0,0,0,0,0
2036,23112,1,0,0,0,0,0
2038,23112,1,0,0,0,0,0
2039,23112,1,0,0,0,0,0
3681,23112,1,0,0,0,0,0
3682,23112,1,0,0,0,0,0
3683,23112,1,0,0,0,0,0
3684,23112,1,0,1,0,0,0
3685,23112,1,0,0,0,0,0
3686,23112,1,0,0,1,0,0
3687,23112,1,0,0,1,0,0
3688,23112,1,0,0,1,0,0
3689,23112,1,0,1,0,0,0
3690,23112,1,0,0,0,0,0
3909,23112,1,0,0,0,0,0
3929,23112,1,0,0,0,0,0
4268,23156,0,1,0,0,0,0
4269,23156,0,1,0,0,0,0
1034,23233,1,1,0,1,0,0
1035,23233,1,1,0,1,0,1
4039,23288,1,0,0,0,0,0
151,23288,0,0,1,0,0,1
4043,23288,0,0,1,0,0,0
4324,23640,1,0,0,0,0,1
4325,23640,1,1,0,0,0,1
2494,24091,0,0,1,0,0,0
9783,24091,0,1,0,0,0,1
9784,24091,0,1,0,0,0,1
3375,24102,1,0,0,0,0,1
125,24102,0,0,0,0,1,0
763,25422,0,0,0,0,1,1
9788,26302,0,0,0,1,0,0
9789,26302,0,0,0,1,0,0
3720,26588,0,1,0,0,0,0
3721,26588,0,1,0,0,0,1
3724,26588,0,1,0,0,0,1
3727,26588,0,1,0,0,0,0
3922,27215,0,1,0,0,0,1
3923,27215,0,1,0,0,0,1
1867,27501,1,0,0,0,0,1
3859,27589,0,1,0,0,0,0
3860,27589,0,1,0,0,0,1
1551,27600,1,0,0,0,0,1
1552,27600,1,0,0,0,0,1
4128,28227,0,1,0,0,0,1
3270,28502,0,1,0,0,0,1
3271,28502,0,1,0,0,0,1
3272,28502,0,1,0,0,0,1
3273,28502,0,1,0,0,0,1
3278,28502,1,0,0,0,0,1
4029,28502,1,0,0,1,0,0
4032,28502,0,0,0,0,1,0
133,28843,1,0,0,1,0,0
152,28997,1,0,0,1,0,1
2504,28997,1,0,0,0,0,1
2505,28997,1,0,0,0,0,1
2506,28997,1,0,0,0,0,1
2507,28997,1,0,0,0,0,1
2508,28997,1,0,0,0,0,1
2509,28997,1,0,0,0,0,1
2510,28997,1,0,0,0,0,1
2511,28997,1,0,0,0,0,1
2512,28997,1,0,0,0,0,1
3418,29030,0,0,0,0,1,1
3422,29030,0,0,1,0,0,0
3423,29030,0,0,1,0,0,0
3425,29030,1,0,0,1,0,0
3426,29030,1,0,0,1,0,0
2495,62301,0,0,0,0,1,0
3403,62456,0,0,1,0,0,1
4407,62456,0,1,0,0,0,1
4408,62456,0,1,0,0,0,1
4409,62456,0,1,0,0,0,1
3887,62456,0,0,1,0,0,1
3888,62456,0,0,1,0,1,1
2461,62580,1,0,0,0,0,1
9315,62580,0,1,0,0,0,1
3762,10594,0,0,0,0,1,1
9900,12024,1,0,0,0,0,0
1028,12046,0,1,0,0,0,0
3767,12134,0,0,0,0,1,0
3770,12134,0,1,0,0,0,1
3852,12145,0,0,0,1,0,1
2989,12156,1,0,0,0,0,0
2988,12156,0,1,0,0,0,1
2987,12156,0,1,0,0,0,1
3821,12178,0,1,0,0,0,0
3820,12178,0,1,0,0,0,0
3823,12178,1,0,0,0,0,0
3843,12178,0,1,0,0,0,1
9902,12860,0,1,0,0,0,0
3773,14477,0,1,0,0,0,1
3774,14477,0,1,0,0,0,1
3779,14477,0,0,1,0,0,1
3783,14477,0,0,0,0,1,0
3784,14708,0,1,0,0,0,1
3785,14708,0,1,0,0,0,1
3786,14708,1,0,0,0,0,1
3787,14708,1,0,0,0,0,1
3788,14708,0,0,0,0,1,1
3789,14708,0,1,0,0,0,1
3794,15643,0,1,0,0,0,1
3795,15643,0,1,0,0,0,1
4012,15643,0,1,0,0,0,1
9749,15709,0,0,1,0,0,0
9750,15709,0,1,1,0,0,1
757,15731,0,1,0,0,0,1
9848,16028,0,1,0,0,0,1
3556,16039,0,1,0,0,0,1
3555,16039,0,1,0,0,0,1
4010,16750,1,0,0,0,0,0
9891,16750,0,1,0,0,0,1
3753,17183,1,0,0,0,0,0
4101,17689,0,1,0,0,0,1
4406,17884,0,1,0,0,0,0
4406,17884,0,1,0,0,0,1
1846,18371,0,1,0,0,0,1
1850,18371,0,1,0,0,0,1
1851,18371,0,1,0,0,0,1
3994,18448,0,1,0,0,0,1
9909,19196,0,1,0,0,0,1
749,19196,0,1,0,0,0,1
9907,19196,0,1,0,0,0,1
4338,21176,1,0,0,0,0,0
4337,21176,1,1,0,0,0,0
4339,21176,1,0,0,0,0,0
4342,21176,1,0,0,0,0,0
4342,21176,1,0,0,0,0,1
4343,21176,1,1,0,0,0,0
4344,21176,1,0,0,0,0,0
2421,22386,0,0,1,0,0,0
975,22639,1,0,1,0,0,1
3849,23145,0,1,0,0,0,1
3848,23145,0,1,0,0,0,1
843,23350,0,1,0,0,0,0
743,23497,0,1,0,0,0,1
744,23497,0,1,0,0,0,1
969,23497,0,1,0,0,0,1
9924,24157,1,0,0,0,0,0
9904,25427,1,0,0,0,0,0
2423,26489,1,0,0,0,0,0
394,27028,0,1,0,0,0,0
393,27028,0,1,0,0,0,1
390,27028,0,1,0,0,0,1
2830,27028,0,1,0,0,0,0
4462,27259,0,1,0,0,0,1
1029,28117,1,0,0,0,0,1
752,28117,0,1,0,0,0,0
2838,30050,1,0,0,0,0,1
2837,30050,1,0,0,0,0,1
392,30050,1,0,0,0,0,1
396,30050,1,0,0,0,0,0
399,30050,1,0,0,0,0,0
402,30050,1,0,0,0,0,1
9138,30050,1,0,0,0,0,1
9320,30050,1,0,0,0,0,1
397,30050,1,0,0,0,0,0
9457,30099,1,1,1,0,0,0
973,30099,1,0,0,0,0,1
972,30099,1,0,0,0,0,0
2422,50279,0,1,0,0,0,1
3854,62528,0,1,0,0,0,1
30292,10506,1,0,0,0,0,1
30294,10506,1,1,0,0,0,1
30434,10506,1,0,0,1,0,1
30438,10506,0,1,0,0,0,1
4016,10506,0,1,0,0,0,1
4018,10506,1,0,0,0,0,1
4019,10506,1,0,0,0,0,1
4020,10506,1,0,0,0,0,1
30415,10506,1,0,0,0,0,1
30416,10506,1,0,0,0,0,1
30417,10506,1,0,0,0,0,1
30418,10506,1,0,0,0,0,1
30419,10506,1,0,0,0,0,1
30420,10506,1,0,0,0,0,1
30429,10506,1,0,0,0,0,1
30430,10506,1,0,0,0,0,1
30431,10506,1,0,1,0,0,1
30402,10506,1,0,0,0,0,1
30403,10506,1,0,0,0,0,1
30404,10506,1,0,0,0,0,1
